WASH7P	19858
DDX11L1	89
MIR1302-11	8
FAM138A	0
OR4G4P	1
OR4G11P	1
OR4F5	0
RP11-34P13.7	319
RP11-34P13.8	63
RP11-34P13.14	71
RP11-34P13.16	131
RP11-34P13.15	376
CICP27	54
AL627309.1	1691
RP11-34P13.13	578
RNU6-1100P	0
RP11-34P13.9	3
AP006222.2	522
AP006222.1	114
RP4-669L17.10	2290
RP4-669L17.8	537
CICP7	36
RP4-669L17.4	4
OR4F29	0
WBP1LP7	4
RP4-669L17.2	12
AL732372.1	2
RP5-857K21.15	5
RP4-669L17.1	11
RP5-857K21.2	10
RP5-857K21.3	6
RP5-857K21.1	6
RP5-857K21.4	225207
hsa-mir-6723	72303
MTND1P23	3653
MTND2P28	62532
RP5-857K21.11	2346
RP5-857K21.7	920
RP5-857K21.5	0
MTATP6P1	78120
MTATP8P1	976
WBP1LP6	4
OR4F16	2
CICP3	51
RP11-206L10.1	862
RP11-206L10.3	347
RP11-206L10.5	105
RP11-206L10.4	2
RNU6-1199P	0
RP11-206L10.2	631
RP11-206L10.9	1689
RP11-206L10.8	484
AL669831.1	21
RP11-206L10.10	726
FAM87B	117
LINC00115	423
RP11-206L10.11	1838
TUBB8P11	0
FAM41C	53
AL645608.2	15
RP11-54O7.1	26
RP11-54O7.2	25
RP11-54O7.16	58
RP11-54O7.3	244
AL645608.1	52
SAMD11	1729
NOC2L	5787
KLHL17	2825
PLEKHN1	222
C1orf170	39
HES4	531
RP11-54O7.17	2
ISG15	3358
RP11-54O7.11	7
RP11-54O7.10	9
AGRN	5479
RP11-465B22.3	351
RP11-54O7.18	5
RP11-54O7.14	730
RNF223	3
C1orf159	3404
RP11-465B22.5	22
TTLL10-AS1	29
TTLL10	203
MIR429	0
RP11-465B22.8	2
MIR200A	0
MIR200B	0
TNFRSF18	2861
TNFRSF4	5174
SDF4	21451
B3GALT6	2479
FAM132A	93
UBE2J2	15614
RP5-902P8.12	19
SCNN1D	1278
RP5-902P8.10	299
ACAP3	7711
CPSF3L	43445
PUSL1	3168
RP5-890O3.9	977
GLTPD1	3461
TAS1R3	324
DVL1	6901
MXRA8	3822
AURKAIP1	12292
RP5-890O3.3	13
CCNL2	74476
RP4-758J18.2	6927
MRPL20	9896
RN7SL657P	110
RP4-758J18.13	653
RP4-758J18.7	1184
ANKRD65	4697
RP4-758J18.10	163
TMEM88B	2
VWA1	9176
ATAD3C	791
ATAD3B	10700
ATAD3A	6330
SSU72	17927
TMEM240	95
AL645728.2	3515
AL645728.3	0
AL645728.1	71
C1orf233	127
RP11-345P4.9	1003
MIB2	15974
MMP23B	783
