OR4F5	0
AL627309.1	390
OR4F29	0
OR4F16	0
AL669831.1	7
AL645608.2	1
SAMD11	5
AL645608.1	0
NOC2L	3742
KLHL17	504
PLEKHN1	19
C1orf170	0
HES4	4
ISG15	650
AGRN	195
RNF223	1
C1orf159	438
TTLL10	5
TNFRSF18	144
TNFRSF4	59
SDF4	3333
B3GALT6	979
FAM132A	21
UBE2J2	3414
SCNN1D	89
ACAP3	1395
PUSL1	402
CPSF3L	7811
GLTPD1	2247
TAS1R3	2697
DVL1	1062
MXRA8	228
AURKAIP1	3142
CCNL2	12004
RP4-758J18.2	2155
MRPL20	3670
ANKRD65	12
TMEM88B	0
VWA1	23
ATAD3C	66
ATAD3B	2339
ATAD3A	1875
TMEM240	14
SSU72	6284
AL645728.1	29
C1orf233	32
MIB2	1230
MMP23B	0
CDK11B	2362
SLC35E2B	8661
CDK11A	2609
SLC35E2	4935
NADK	9460
GNB1	43139
CALML6	16
TMEM52	4
C1orf222	10
GABRD	0
PRKCZ	925
C1orf86	934
AL590822.2	0
AL590822.1	0
SKI	1344
MORN1	2069
AL589739.1	0
RER1	6765
PEX10	791
PLCH2	411
PANK4	2074
HES5	0
TNFRSF14	4195
FAM213B	565
MMEL1	2
TTC34	72
ACTRT2	0
PRDM16	7
ARHGEF16	6
MEGF6	73
TPRG1L	2421
WRAP73	2470
TP73	3032
CCDC27	32
SMIM1	17
LRRC47	4705
CEP104	4842
DFFB	1285
C1orf174	2614
AJAP1	7
NPHP4	723
KCNAB2	9311
AL035406.1	0
CHD5	40
RPL22	15939
RNF207	31
ICMT	5503
HES3	0
GPR153	48
ACOT7	1653
HES2	0
ESPN	14
TNFRSF25	207
PLEKHG5	110
NOL9	8355
TAS1R1	478
ZBTB48	4433
KLHL21	1264
PHF13	1834
THAP3	1573
DNAJC11	3352
CAMTA1	2380
VAMP3	2810
PER3	165
UTS2	3
TNFRSF9	53
PARK7	7504
ERRFI1	160
SLC45A1	16
RERE	15289
ENO1	62270
CA6	5
SLC2A7	7
SLC2A5	17214
GPR157	831
H6PD	6283
SPSB1	2420
SLC25A33	1920
TMEM201	2190
PIK3CD	26485
C1orf200	0
CLSTN1	15831
CTNNBIP1	2332
LZIC	3423
NMNAT1	1472
RBP7	13
UBE4B	4941
KIF1B	798
PGD	2923
APITD1	0
APITD1-CORT	0
CORT	0
DFFA	5160
PEX14	1714
CASZ1	896
C1orf127	0
TARDBP	23458
MASP2	1528
SRM	2084
EXOSC10	6121
MTOR	8860
ANGPTL7	0
UBIAD1	3541
PTCHD2	73
FBXO2	94
FBXO44	1573
FBXO6	291
MAD2L2	1554
DRAXIN	33
AGTRAP	685
C1orf167	25
MTHFR	3815
CLCN6	5448
NPPA	210
NPPB	0
KIAA2013	5193
PLOD1	1843
MFN2	7118
MIIP	1975
TNFRSF8	266
TNFRSF1B	1808
VPS13D	5485
DHRS3	21
AADACL4	3
AADACL3	0
C1orf158	0
PRAMEF12	1
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	362
PRAMEF2	1
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	1
PRAMEF22	0
WI2-3308P17.2	0
PRAMEF26	0
PRAMEF3	0
PRAMEF5	0
PRAMEF8	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF16	0
PRAMEF21	0
PRAMEF15	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	3
PDPN	15
PRDM2	18574
KAZN	57
TMEM51	66
C1orf195	0
FHAD1	8
EFHD2	4953
CTRC	4
CELA2A	6
CELA2B	173
CASP9	2324
DNAJC16	3932
AGMAT	0
DDI2	8894
RSC1A1	0
PLEKHM2	6481
SLC25A34	253
TMEM82	1
FBLIM1	4
SPEN	26472
ZBTB17	2326
C1orf64	0
HSPB7	1
CLCNKA	3
CLCNKB	0
FAM131C	2
EPHA2	3
ARHGEF19	518
C1orf134	120
RSG1	183
FBXO42	3603
SZRD1	3293
SPATA21	30
NECAP2	8381
AL355149.2	0
NBPF1	2004
AL137798.1	0
AL021920.2	0
CROCC	2364
MFAP2	2
ATP13A2	1566
SDHB	4526
PADI2	529
PADI1	14
PADI3	3
PADI4	72
AC004824.2	0
RCC2	34209
ARHGEF10L	25
ACTL8	1
IGSF21	6
KLHDC7A	0
PAX7	2
TAS1R2	0
RP13-279N23.2	1
ALDH4A1	0
IFFO2	68
UBR4	22912
EMC1	3623
MRTO4	3443
AKR7L	38
AKR7A3	48
AKR7A2	2500
PQLC2	1150
CAPZB	21567
MINOS1-NBL1	4
MINOS1	0
NBL1	11
HTR6	13
TMCO4	1823
RNF186	0
OTUD3	2425
PLA2G2E	0
PLA2G2A	1
PLA2G5	17
PLA2G2D	201
PLA2G2F	0
PLA2G2C	5
UBXN10	21
VWA5B1	7
CAMK2N1	10
MUL1	2806
FAM43B	2
CDA	11
PINK1	2075
DDOST	7798
KIF17	13
SH2D5	5
HP1BP3	29416
EIF4G3	10123
ECE1	10971
NBPF3	1099
ALPL	726
RAP1GAP	16
USP48	10322
LDLRAD2	51
HSPG2	112
CELA3B	1
CELA3A	1
CDC42	21465
WNT4	30
ZBTB40	6460
EPHA8	0
C1QA	223
C1QC	250
C1QB	223
EPHB2	13
LACTBL1	0
C1orf234	5
KDM1A	10451
LUZP1	863
HTR1D	0
HNRNPR	24068
ZNF436	833
C1orf213	150
TCEA3	230
ASAP3	3196
E2F2	10541
ID3	2663
MDS2	377
RPL11	47956
TCEB3	4153
PITHD1	3735
LYPLA2	2875
GALE	616
HMGCL	2929
FUCA1	3406
CNR2	10353
PNRC2	1075
SRSF10	859
MYOM3	14
IL22RA1	4
IFNLR1	11998
GRHL3	152
STPG1	443
NIPAL3	3753
RCAN3	5463
NCMAP	59
SRRM1	11458
CLIC4	43277
RUNX3	14184
SYF2	4121
C1orf63	14596
RHD	0
TMEM50A	4971
RHCE	402
TMEM57	4249
LDLRAP1	394
MAN1C1	98
SEPN1	89
RP1-317E23.6	10
MTFR1L	1233
AL020996.1	0
AUNIP	493
PAQR7	141
STMN1	45364
PAFAH2	997
EXTL1	1
SLC30A2	0
TRIM63	1
PDIK1L	1503
FAM110D	0
ZNF593	721
CNKSR1	171
CATSPER4	1
CEP85	5830
SH3BGRL3	8282
UBXN11	2995
