OR4F5	0
AL627309.1	199
OR4F29	0
OR4F16	0
AL669831.1	2
AL645608.2	0
SAMD11	1
AL645608.1	0
NOC2L	2884
KLHL17	569
PLEKHN1	9
C1orf170	0
HES4	0
ISG15	101
AGRN	260
RNF223	0
C1orf159	570
TTLL10	4
TNFRSF18	134
TNFRSF4	17
SDF4	2903
B3GALT6	726
FAM132A	29
UBE2J2	3751
SCNN1D	141
ACAP3	1700
PUSL1	332
CPSF3L	7882
GLTPD1	2307
TAS1R3	1794
DVL1	989
MXRA8	224
AURKAIP1	2982
CCNL2	10444
RP4-758J18.2	1727
MRPL20	3373
ANKRD65	6
TMEM88B	0
VWA1	12
ATAD3C	32
ATAD3B	1915
ATAD3A	1693
TMEM240	27
SSU72	5538
AL645728.1	31
C1orf233	22
MIB2	1536
MMP23B	2
CDK11B	2245
SLC35E2B	6173
CDK11A	2311
SLC35E2	3284
NADK	8437
GNB1	36343
CALML6	17
TMEM52	7
C1orf222	8
GABRD	57
PRKCZ	948
C1orf86	911
AL590822.2	0
AL590822.1	0
SKI	718
MORN1	2252
AL589739.1	0
RER1	6759
PEX10	697
PLCH2	282
PANK4	2081
HES5	3
TNFRSF14	5046
FAM213B	560
MMEL1	6
TTC34	66
ACTRT2	0
PRDM16	10
ARHGEF16	13
MEGF6	57
TPRG1L	2173
WRAP73	2144
TP73	3508
CCDC27	16
SMIM1	13
LRRC47	3967
CEP104	4261
DFFB	1235
C1orf174	2411
AJAP1	1
NPHP4	640
KCNAB2	9336
AL035406.1	0
CHD5	59
RPL22	13631
RNF207	22
ICMT	3898
HES3	0
GPR153	25
ACOT7	1318
HES2	4
ESPN	19
TNFRSF25	65
PLEKHG5	60
NOL9	9922
TAS1R1	746
ZBTB48	4323
KLHL21	1366
PHF13	1576
THAP3	1428
DNAJC11	3188
CAMTA1	2049
VAMP3	2538
PER3	197
UTS2	0
TNFRSF9	6
PARK7	7300
ERRFI1	152
SLC45A1	25
RERE	16117
ENO1	51020
CA6	5
SLC2A7	0
SLC2A5	26976
GPR157	693
H6PD	6656
SPSB1	3157
SLC25A33	1252
TMEM201	1942
PIK3CD	25687
C1orf200	0
CLSTN1	18041
CTNNBIP1	2388
LZIC	3101
NMNAT1	1337
RBP7	15
UBE4B	4229
KIF1B	539
PGD	2669
APITD1	0
APITD1-CORT	0
CORT	0
DFFA	4910
PEX14	1626
CASZ1	1063
C1orf127	8
TARDBP	19563
MASP2	1375
SRM	1688
EXOSC10	6012
MTOR	6073
ANGPTL7	0
UBIAD1	2966
PTCHD2	26
FBXO2	74
FBXO44	1365
FBXO6	183
MAD2L2	1407
DRAXIN	13
AGTRAP	538
C1orf167	16
MTHFR	2332
CLCN6	4929
NPPA	211
NPPB	0
KIAA2013	3955
PLOD1	1217
MFN2	5792
MIIP	1955
TNFRSF8	162
TNFRSF1B	311
VPS13D	4471
DHRS3	12
AADACL4	8
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	1
HNRNPCL1	159
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
PRAMEF22	0
WI2-3308P17.2	0
PRAMEF26	0
PRAMEF3	0
PRAMEF5	0
PRAMEF8	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF16	0
PRAMEF21	0
PRAMEF15	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	1
PDPN	14
PRDM2	17095
KAZN	38
TMEM51	66
C1orf195	0
FHAD1	10
EFHD2	5261
CTRC	6
CELA2A	8
CELA2B	246
CASP9	1933
DNAJC16	3279
AGMAT	0
DDI2	6412
RSC1A1	0
PLEKHM2	6374
SLC25A34	235
TMEM82	0
FBLIM1	9
SPEN	19806
ZBTB17	2385
C1orf64	0
HSPB7	1
CLCNKA	1
CLCNKB	0
FAM131C	0
EPHA2	5
ARHGEF19	543
C1orf134	94
RSG1	154
FBXO42	3653
SZRD1	3352
SPATA21	22
NECAP2	6948
AL355149.2	0
NBPF1	1907
AL137798.1	0
AL021920.2	0
CROCC	3228
MFAP2	7
ATP13A2	1611
SDHB	3327
PADI2	670
PADI1	7
PADI3	0
PADI4	31
AC004824.2	0
RCC2	28529
ARHGEF10L	35
ACTL8	1
IGSF21	7
KLHDC7A	4
PAX7	1
TAS1R2	0
RP13-279N23.2	1
ALDH4A1	0
IFFO2	74
UBR4	18589
EMC1	3670
MRTO4	2544
AKR7L	55
AKR7A3	51
AKR7A2	1913
PQLC2	935
CAPZB	20178
MINOS1-NBL1	3
MINOS1	0
NBL1	22
HTR6	1
TMCO4	1592
RNF186	3
OTUD3	2098
PLA2G2E	0
PLA2G2A	0
PLA2G5	7
PLA2G2D	152
PLA2G2F	2
PLA2G2C	5
UBXN10	15
VWA5B1	1
CAMK2N1	11
MUL1	2421
FAM43B	2
CDA	3
PINK1	1896
DDOST	6840
KIF17	11
SH2D5	7
HP1BP3	24813
EIF4G3	9590
ECE1	10205
NBPF3	1658
ALPL	2659
RAP1GAP	8
USP48	9082
LDLRAD2	41
HSPG2	126
CELA3B	0
CELA3A	2
CDC42	19122
WNT4	20
ZBTB40	5396
EPHA8	2
C1QA	6
C1QC	16
C1QB	11
EPHB2	18
LACTBL1	1
C1orf234	3
KDM1A	8226
LUZP1	506
HTR1D	0
HNRNPR	19683
ZNF436	665
C1orf213	112
TCEA3	176
ASAP3	2301
E2F2	10061
ID3	2704
MDS2	283
RPL11	42030
TCEB3	2490
PITHD1	3400
LYPLA2	2598
GALE	525
HMGCL	2424
FUCA1	2032
CNR2	8225
PNRC2	1678
SRSF10	989
MYOM3	50
IL22RA1	3
IFNLR1	7995
GRHL3	167
STPG1	572
NIPAL3	3310
RCAN3	4162
NCMAP	13
SRRM1	9629
CLIC4	31011
RUNX3	13216
SYF2	3643
C1orf63	12532
RHD	0
TMEM50A	4485
RHCE	267
TMEM57	3478
LDLRAP1	162
MAN1C1	31
SEPN1	42
RP1-317E23.6	22
MTFR1L	1079
AL020996.1	0
AUNIP	424
PAQR7	93
STMN1	39737
PAFAH2	787
EXTL1	3
SLC30A2	0
TRIM63	0
PDIK1L	1242
FAM110D	0
ZNF593	502
CNKSR1	198
CATSPER4	2
CEP85	4980
SH3BGRL3	7655
UBXN11	2845
CD52	16780
AIM1L	139
ZNF683	2
LIN28A	6
DHDDS	2832
HMGN2	23783
RPS6KA1	10060
ARID1A	18158
PIGV	1410
ZDHHC18	2639
SFN	17
GPN2	5165
GPATCH3	861
NUDC	4501
NR0B2	0
C1orf172	245
TRNP1	5
FAM46B	0
SLC9A1	1425
WDTC1	12653
TMEM222	6966
SYTL1	8570
MAP3K6	213
FCN3	0
CD164L2	0
GPR3	46
WASF2	16918
AHDC1	745
FGR	1318
IFI6	145
FAM76A	2060
STX12	4915
PPP1R8	4224
AL109927.1	0
THEMIS2	1917
RPA2	4290
SMPDL3B	4
XKR8	458
EYA3	12757
PTAFR	5502
DNAJC8	5584
AL353354.1	0
AL353354.2	0
ATPIF1	7321
SESN2	974
MED18	2990
PHACTR4	3268
RCC1	11256
TRNAU1AP	2538
TAF12	2653
RAB42	0
GMEB1	4329
YTHDF2	6512
OPRD1	1
EPB41	14197
TMEM200B	0
SRSF4	15428
MECR	997
PTPRU	85
MATN1	191
LAPTM5	164772
SDC3	25
PUM1	6963
NKAIN1	4
SNRNP40	4345
ZCCHC17	2448
FABP3	196
SERINC2	719
AC114494.1	0
TINAGL1	0
HCRTR1	34
PEF1	1159
COL16A1	10
BAI2	163
SPOCD1	18
PTP4A2	33618
AL136115.1	0
KHDRBS1	23526
TMEM39B	2510
KPNA6	6670
TXLNA	7898
CCDC28B	1614
IQCC	906
DCDC2B	199
TMEM234	835
EIF3I	9604
FAM167B	180
LCK	10316
HDAC1	33044
MARCKSL1	50044
TSSK3	177
FAM229A	0
BSDC1	4652
RP1-27O5.3	17
ZBTB8B	0
ZBTB8A	1
ZBTB8OS	3514
RBBP4	17265
SYNC	31
KIAA1522	18
YARS	9213
S100PBP	8541
FNDC5	87
HPCA	4
TMEM54	3
RNF19B	7299
FKSG48	13
AK2	10472
ADC	55
TRIM62	1192
ZNF362	1432
A3GALT2	14
PHC2	3137
ZSCAN20	394
CSMD2	842
HMGB4	0
C1orf94	0
SMIM12	2112
GJB5	0
GJB4	0
GJB3	0
GJA4	0
DLGAP3	76
ZMYM6	4327
ZMYM6NB	0
ZMYM1	1216
SFPQ	46432
ZMYM4	8625
KIAA0319L	6122
NCDN	2176
TFAP2E	1175
PSMB2	6771
C1orf216	1324
CLSPN	4855
AGO4	4189
AGO1	5013
AGO3	6959
TEKT2	0
ADPRHL2	2577
COL8A2	56
TRAPPC3	3691
MAP7D1	3801
THRAP3	26344
SH3D21	761
EVA1B	0
RP11-268J15.5	1234
STK40	20497
LSM10	6333
OSCP1	262
MRPS15	1963
CSF3R	60
GRIK3	6
ZC3H12A	3846
MEAF6	4323
SNIP1	1758
DNALI1	22
GNL2	3529
RSPO1	3
C1orf109	1482
CDCA8	9206
EPHA10	0
MANEAL	74
YRDC	1285
C1orf122	399
MTF1	2571
AL929472.1	0
INPP5B	14739
SF3A3	5915
FHL3	50
UTP11L	1605
POU3F1	700
RRAGC	3001
MYCBP	1548
GJA9	0
RHBDL2	221
AKIRIN1	6647
NDUFS5	1786
MACF1	7734
KIAA0754	0
BMP8A	301
PABPC4	10074
HEYL	26
NT5C1A	0
HPCAL4	17
PPIE	5648
BMP8B	10
OXCT2	0
TRIT1	1788
MYCL	17
MFSD2A	1207
CAP1	43019
PPT1	3675
RLF	6928
TMCO2	6
ZMPSTE24	2823
COL9A2	482
SMAP2	22250
ZFP69B	367
ZFP69	922
EXO5	1411
ZNF684	657
RIMS3	977
NFYC	8656
KCNQ4	117
CITED4	2
CTPS1	3120
SLFNL1	202
SCMH1	5482
FOXO6	34
EDN2	1
HIVEP3	7229
GUCA2B	2
GUCA2A	2
FOXJ3	7071
RIMKLA	2
ZMYND12	59
PPCS	2524
CCDC30	597
PPIH	4704
YBX1	22382
CLDN19	1
LEPRE1	1997
C1orf50	1379
CCDC23	1479
ERMAP	1698
ZNF691	1557
SLC2A1	3197
FAM183A	0
EBNA1BP2	1728
WDR65	0
TMEM125	3
C1orf210	0
TIE1	1
MPL	20
CDC20	8503
ELOVL1	4124
MED8	2007
SZT2	5706
HYI	395
PTPRF	13
KDM4A	5117
ST3GAL3	2076
ARTN	34
IPO13	2254
DPH2	1969
ATP6V0B	3339
B4GALT2	401
CCDC24	3
SLC6A9	268
KLF17	2584
DMAP1	4928
ERI3	2116
RNF220	223
TMEM53	169
C1orf228	1682
KIF2C	7437
RPS8	43016
BEST4	59
PLK3	560
TCTEX1D4	17
BTBD19	138
PTCH2	87
EIF2B3	1865
HECTD3	2734
UROD	2040
ZSWIM5	490
HPDL	288
MUTYH	1449
TOE1	1553
TESK2	1173
CCDC163P	354
MMACHC	391
PRDX1	13524
AKR1A1	5146
NASP	14717
CCDC17	261
GPBP1L1	10842
TMEM69	2901
IPP	1714
