OR4F5	0
AL627309.1	1032
OR4F29	0
OR4F16	0
AL669831.1	5
AL645608.2	1
SAMD11	3
AL645608.1	0
NOC2L	4239
KLHL17	765
PLEKHN1	7
C1orf170	0
HES4	0
ISG15	591
AGRN	346
RNF223	2
C1orf159	612
TTLL10	3
TNFRSF18	67
TNFRSF4	13
SDF4	4417
B3GALT6	708
FAM132A	29
UBE2J2	4505
SCNN1D	98
ACAP3	2114
PUSL1	407
CPSF3L	10395
GLTPD1	1699
TAS1R3	1180
DVL1	980
MXRA8	424
AURKAIP1	3266
CCNL2	17979
RP4-758J18.2	2811
MRPL20	5080
ANKRD65	4
TMEM88B	0
VWA1	9
ATAD3C	20
ATAD3B	3153
ATAD3A	2191
TMEM240	29
SSU72	8351
AL645728.1	37
C1orf233	15
MIB2	1871
MMP23B	1
CDK11B	3624
SLC35E2B	8991
CDK11A	3115
SLC35E2	4132
NADK	13521
GNB1	55329
CALML6	41
TMEM52	6
C1orf222	6
GABRD	1
PRKCZ	1292
C1orf86	1172
AL590822.2	0
AL590822.1	1
SKI	1047
MORN1	2831
AL589739.1	0
RER1	11522
PEX10	990
PLCH2	387
PANK4	3152
HES5	0
TNFRSF14	6613
FAM213B	723
MMEL1	0
TTC34	144
ACTRT2	0
PRDM16	4
ARHGEF16	7
MEGF6	65
TPRG1L	3108
WRAP73	2777
TP73	2402
CCDC27	52
SMIM1	12
LRRC47	5874
CEP104	6280
DFFB	1825
C1orf174	3077
AJAP1	17
NPHP4	1261
KCNAB2	12320
AL035406.1	0
CHD5	84
RPL22	19574
RNF207	19
ICMT	6528
HES3	0
GPR153	98
ACOT7	2081
HES2	2
ESPN	12
TNFRSF25	32
PLEKHG5	113
NOL9	13435
TAS1R1	628
ZBTB48	6103
KLHL21	2077
PHF13	2522
THAP3	1968
DNAJC11	4749
CAMTA1	2790
VAMP3	3508
PER3	503
UTS2	2
TNFRSF9	6
PARK7	9933
ERRFI1	150
SLC45A1	14
RERE	20994
ENO1	71452
CA6	9
SLC2A7	7
SLC2A5	25818
GPR157	766
H6PD	7678
SPSB1	3696
SLC25A33	2143
TMEM201	2619
PIK3CD	33447
C1orf200	0
CLSTN1	19105
CTNNBIP1	3346
LZIC	5055
NMNAT1	1950
RBP7	13
UBE4B	5913
KIF1B	765
PGD	4613
APITD1	0
APITD1-CORT	0
CORT	0
DFFA	6309
PEX14	2201
CASZ1	1515
C1orf127	10
TARDBP	33381
MASP2	1536
SRM	2075
EXOSC10	8854
MTOR	12494
ANGPTL7	0
UBIAD1	4647
PTCHD2	47
