OR4F5	0
AL627309.1	4
OR4F29	6
OR4F16	1
AL669831.1	2
AL645608.2	1
SAMD11	5
AL645608.1	0
NOC2L	9448
KLHL17	870
PLEKHN1	65
C1orf170	12
HES4	74
ISG15	302
AGRN	4712
RNF223	3
C1orf159	1185
TTLL10	21
TNFRSF18	2
TNFRSF4	2
SDF4	21175
B3GALT6	4551
FAM132A	10
UBE2J2	4726
SCNN1D	64
ACAP3	8334
PUSL1	498
CPSF3L	12257
GLTPD1	1516
TAS1R3	10
DVL1	3367
MXRA8	227
AURKAIP1	5650
CCNL2	11215
RP4-758J18.2	2320
MRPL20	7122
ANKRD65	73
TMEM88B	0
VWA1	383
ATAD3C	570
ATAD3B	5026
ATAD3A	5031
TMEM240	170
SSU72	41490
AL645728.1	84
C1orf233	2875
MIB2	1186
MMP23B	5
CDK11B	4503
SLC35E2B	9583
CDK11A	2550
SLC35E2	7077
NADK	12045
GNB1	140658
CALML6	21
TMEM52	20
C1orf222	149
GABRD	2
PRKCZ	500
C1orf86	1932
AL590822.2	0
AL590822.1	3
SKI	15335
MORN1	1756
AL589739.1	0
RER1	27453
PEX10	3820
PLCH2	63
PANK4	5997
HES5	15
TNFRSF14	52374
FAM213B	11086
MMEL1	53
TTC34	48
ACTRT2	0
PRDM16	140
ARHGEF16	35
MEGF6	655
TPRG1L	16817
WRAP73	2527
TP73	176
CCDC27	33
SMIM1	23
LRRC47	7320
CEP104	7476
DFFB	1397
C1orf174	3330
AJAP1	64
NPHP4	6654
KCNAB2	171916
AL035406.1	0
CHD5	197
RPL22	17765
RNF207	2765
ICMT	67784
HES3	5
GPR153	9675
ACOT7	15890
HES2	47
ESPN	83
TNFRSF25	54
PLEKHG5	163
NOL9	4900
TAS1R1	38
ZBTB48	2755
KLHL21	15214
PHF13	8116
THAP3	1336
DNAJC11	17492
CAMTA1	6916
VAMP3	35350
PER3	5265
UTS2	14
TNFRSF9	23
PARK7	19653
ERRFI1	1203
SLC45A1	32
RERE	20315
ENO1	202951
CA6	13
SLC2A7	37
SLC2A5	102
GPR157	1461
H6PD	11903
SPSB1	16316
SLC25A33	2053
TMEM201	9164
PIK3CD	26144
C1orf200	0
CLSTN1	92452
CTNNBIP1	5570
LZIC	11374
NMNAT1	2962
RBP7	33
UBE4B	22957
KIF1B	19721
PGD	31921
APITD1	0
APITD1-CORT	0
CORT	0
DFFA	13428
PEX14	3161
CASZ1	100
C1orf127	243
TARDBP	22779
MASP2	770
SRM	15949
EXOSC10	23630
MTOR	42141
ANGPTL7	0
UBIAD1	5021
PTCHD2	45
FBXO2	619
FBXO44	3854
FBXO6	684
MAD2L2	6039
DRAXIN	139
AGTRAP	5034
C1orf167	43
MTHFR	4694
CLCN6	11123
NPPA	447
NPPB	53
KIAA2013	6385
PLOD1	50025
MFN2	47477
MIIP	1916
TNFRSF8	137
TNFRSF1B	174
VPS13D	27694
DHRS3	690
AADACL4	28
AADACL3	10
C1orf158	8
PRAMEF12	2
PRAMEF1	0
PRAMEF11	10
HNRNPCL1	42
PRAMEF2	3
PRAMEF4	1
PRAMEF10	0
PRAMEF7	0
PRAMEF6	5
PRAMEF22	0
WI2-3308P17.2	0
PRAMEF26	2
PRAMEF3	1
PRAMEF5	0
PRAMEF8	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	1
PRAMEF16	1
PRAMEF21	0
PRAMEF15	1
PRAMEF14	1
PRAMEF19	0
PRAMEF17	0
PRAMEF20	3
LRRC38	25
PDPN	39
PRDM2	14442
KAZN	12838
TMEM51	3270
C1orf195	0
FHAD1	308
EFHD2	6509
CTRC	49
CELA2A	60
CELA2B	126
CASP9	2400
DNAJC16	5939
AGMAT	0
DDI2	17111
RSC1A1	0
PLEKHM2	35177
SLC25A34	359
TMEM82	9
FBLIM1	547
SPEN	25123
ZBTB17	3610
C1orf64	7
HSPB7	598
CLCNKA	3
CLCNKB	5
FAM131C	6
EPHA2	549
ARHGEF19	558
C1orf134	153
RSG1	345
FBXO42	5994
SZRD1	902
SPATA21	67
NECAP2	19423
AL355149.2	0
NBPF1	13927
AL137798.1	2
AL021920.2	1
CROCC	4689
MFAP2	4272
ATP13A2	10777
SDHB	14978
PADI2	594
PADI1	156
PADI3	16
PADI4	58
AC004824.2	0
RCC2	34912
ARHGEF10L	4740
ACTL8	110
IGSF21	105
KLHDC7A	2
PAX7	60
TAS1R2	3
RP13-279N23.2	13
ALDH4A1	0
IFFO2	73
UBR4	89759
EMC1	26779
MRTO4	8205
AKR7L	162
AKR7A3	81
AKR7A2	5564
PQLC2	3482
CAPZB	39998
MINOS1-NBL1	38
MINOS1	0
NBL1	8384
HTR6	35
TMCO4	3991
RNF186	3
OTUD3	3071
PLA2G2E	3
PLA2G2A	11
PLA2G5	16
PLA2G2D	2
PLA2G2F	30
PLA2G2C	2
UBXN10	10
VWA5B1	35
CAMK2N1	4144
MUL1	10152
FAM43B	2
CDA	38
PINK1	15687
DDOST	37462
KIF17	118
SH2D5	96
HP1BP3	32436
EIF4G3	24370
ECE1	6638
NBPF3	3569
ALPL	276
RAP1GAP	7329
USP48	23954
LDLRAD2	207
HSPG2	50910
CELA3B	58
CELA3A	27
