WASH7P	5246
DDX11L1	55
MIR1302-11	7
FAM138A	0
OR4G4P	0
OR4G11P	0
OR4F5	0
RP11-34P13.7	103
RP11-34P13.8	20
RP11-34P13.14	23
RP11-34P13.16	30
RP11-34P13.15	103
CICP27	18
AL627309.1	411
RP11-34P13.13	91
RNU6-1100P	0
RP11-34P13.9	0
AP006222.2	195
AP006222.1	96
RP4-669L17.10	759
RP4-669L17.8	211
CICP7	31
RP4-669L17.4	1
OR4F29	0
WBP1LP7	1
RP4-669L17.2	3
AL732372.1	0
RP5-857K21.15	0
RP4-669L17.1	4
RP5-857K21.2	3
RP5-857K21.3	4
RP5-857K21.1	2
RP5-857K21.4	125939
hsa-mir-6723	63354
MTND1P23	1717
MTND2P28	22867
RP5-857K21.11	1194
RP5-857K21.7	508
RP5-857K21.5	0
MTATP6P1	33634
MTATP8P1	220
WBP1LP6	1
OR4F16	0
CICP3	18
RP11-206L10.1	404
RP11-206L10.3	134
RP11-206L10.5	40
RP11-206L10.4	0
RNU6-1199P	0
RP11-206L10.2	216
RP11-206L10.9	725
RP11-206L10.8	198
AL669831.1	0
RP11-206L10.10	313
FAM87B	61
LINC00115	309
RP11-206L10.11	972
TUBB8P11	0
FAM41C	14
AL645608.2	0
RP11-54O7.1	1
RP11-54O7.2	0
RP11-54O7.16	3
RP11-54O7.3	10
AL645608.1	2
SAMD11	1210
NOC2L	4449
KLHL17	1654
PLEKHN1	41
C1orf170	4
HES4	309
RP11-54O7.17	11
ISG15	2190
RP11-54O7.11	0
RP11-54O7.10	0
AGRN	1265
RP11-465B22.3	185
RP11-54O7.18	2
RP11-54O7.14	260
RNF223	1
C1orf159	830
RP11-465B22.5	2
TTLL10-AS1	4
TTLL10	26
MIR429	0
RP11-465B22.8	0
MIR200A	0
MIR200B	0
TNFRSF18	1207
TNFRSF4	2841
SDF4	10526
B3GALT6	1748
FAM132A	52
UBE2J2	9413
RP5-902P8.12	14
SCNN1D	231
RP5-902P8.10	33
ACAP3	1671
CPSF3L	25644
PUSL1	1576
RP5-890O3.9	375
GLTPD1	3573
TAS1R3	1999
DVL1	3466
MXRA8	984
AURKAIP1	9260
RP5-890O3.3	1
CCNL2	37487
RP4-758J18.2	4151
MRPL20	6826
RN7SL657P	42
RP4-758J18.13	344
RP4-758J18.7	133
ANKRD65	564
RP4-758J18.10	36
TMEM88B	2
VWA1	1489
ATAD3C	341
ATAD3B	4240
ATAD3A	4926
SSU72	12391
TMEM240	34
AL645728.2	664
AL645728.3	0
AL645728.1	6
C1orf233	74
RP11-345P4.9	244
MIB2	6826
MMP23B	424
CDK11B	9840
SLC35E2B	8074
RP11-345P4.10	1584
RP11-345P4.7	71
RP11-345P4.6	65
CDK11A	11740
MMP23A	123
RP1-283E3.8	13554
SLC35E2	6288
RP1-283E3.4	5513
NADK	22725
GNB1	53535
RP1-140A9.1	54
TMEM52	22
CALML6	34
C1orf222	31
RP11-547D24.1	0
GABRD	4
RP11-547D24.3	0
PRKCZ	2859
RP5-892K4.1	72
RP11-181G12.2	81
C1orf86	5105
AL590822.2	102
RP11-181G12.4	28
RP11-181G12.5	12
AL590822.1	18
SKI	3115
MORN1	2340
AL589739.1	6
RP4-713A8.1	6
RP4-740C4.6	1155
RP4-740C4.5	269
RP4-740C4.7	8
RP4-740C4.8	7
RP4-740C4.9	3
AL513477.1	171
RER1	14432
PEX10	3093
PLCH2	1352
RP3-395M20.2	2
RP3-395M20.3	3
PANK4	5491
HES5	17
RP3-395M20.12	280
RP3-395M20.8	1990
TNFRSF14	15988
RP3-395M20.7	41
FAM213B	2275
RP3-395M20.9	238
MMEL1	711
TTC34	60
RP13-436F16.1	4
RP11-740P5.2	0
RP11-740P5.3	0
ACTRT2	0
AL008733.1	0
LINC00982	12
PRDM16	141
RP1-163G9.2	0
RP11-22L13.1	1
ARHGEF16	35
RP11-168F9.2	0
MEGF6	2004
MIR551A	0
RP11-46F15.2	114
WRAP73	5900
TPRG1L	3527
TP73	1285
RP5-1092A11.5	85
RP5-1092A11.2	27
TP73-AS1	2908
CCDC27	27
SMIM1	42
LRRC47	5615
RN7SL574P	4
RP1-286D6.5	357
CEP104	6242
DFFB	1437
C1orf174	2207
AL691523.1	42
RP13-15E13.1	544
RP13-614K11.2	0
RP13-614K11.1	14
RP11-374C13.1	9
RP5-1166F10.1	0
RP1-37J18.1	0
RP1-37J18.2	0
AJAP1	162
RP11-542C10.1	2
RP1-58B11.1	0
MIR4417	0
RP11-154H17.1	13
AL356693.1	0
MIR4689	0
NPHP4	2116
AL356261.1	0
KCNAB2	18842
AL035406.1	616
CHD5	35
RPL22	22091
RNF207	418
RP1-120G22.11	9
ICMT	6236
LINC00337	43
GPR153	462
HES3	0
ACOT7	3110
RP1-202O8.3	55
HES2	6
ESPN	156
MIR4252	0
RP1-202O8.2	1
TNFRSF25	1711
PLEKHG5	482
NOL9	6867
RP11-58A11.2	6
RNU6-731P	0
TAS1R1	2804
ZBTB48	15686
KLHL21	21445
PHF13	3545
THAP3	5701
DNAJC11	7201
RP11-242F24.1	3
RP11-312B8.1	244
CAMTA1	3711
RP11-312B8.2	41
RP11-334N17.1	2
RNU1-8P	0
CAMTA1-IT1	0
RP3-453P22.2	0
RP4-549F15.1	8
RP11-338N10.1	2
RP11-338N10.2	0
RP11-338N10.3	2
RP3-467L1.6	9
VAMP3	3635
PER3	616
RP3-467L1.4	103
UTS2	212
TNFRSF9	1556
RP5-892F13.2	19
PARK7	12418
ERRFI1	621
RP11-431K24.1	51
CTA-215D11.4	13
RP11-431K24.2	0
RP11-431K24.3	3
RNU1-7P	0
RP11-431K24.4	0
RN7SL729P	0
RNU6-991P	0
SLC45A1	52
RERE	29861
RP5-1115A15.1	217
RP5-1115A15.2	0
RP4-633I8.1	19
RP4-633I8.2	3
RP4-633I8.3	0
RP4-633I8.4	0
RP11-185B14.1	4
ENO1	54383
ENO1-AS1	70
ENO1-IT1	8
RNU6-304P	0
HMGN2P17	7
RP3-477M7.5	105
RP3-477M7.6	0
CA6	35
RN7SL451P	0
SLC2A7	10
SLC2A5	79607
GPR157	270
MIR34A	1
RP3-510D11.1	52
RP3-510D11.2	40
H6PD	7182
Z98044.1	0
SPSB1	971
RNA5SP40	0
RP13-392I16.1	2
SLC25A33	1307
