ARID1B	4566
ARHGEF7	4033
ARHGEF9	675
ARID1A	6598
ARID2	692
ARID3A	749
ARID3B	284
ARID3C	5
ARID4A	444
ARID4B	1714
ARID5A	3234
ARID5B	11541
ARIH1	4328
ARIH2	7494
ARL10	462
ARL11	281
ARL13A	1
ARL13B	240
ARL14	0
ARL15	510
ARL16	986
ARL17A	75
ARL17B	0
ARL1	3061
ARL2BP	4233
ARL2	3009
ARL3	1084
ARL4A	3030
ARL4C	4857
ARL4D	608
ARL5A	3615
ARL5B	404
ARL5C	0
ARL6IP1	11696
ARL6IP4	3725
ARL6IP5	9177
ARL6IP6	763
ARL6	101
ARL8A	4070
ARL8B	5506
ARL9	6
ARMC10	1566
ARMC1	1581
ARMC2	180
ARMC3	0
ARMC4	2
ARMC5	1195
ARMC6	3121
ARMC7	832
ARMC8	892
ARMC9	1782
ARMCX1	1952
ARMCX2	2260
ARMCX3	4374
ARMCX5	810
ARMCX6	628
ARMS2	0
ARNT2	2016
ARNTL2	86
ARNTL	235
ARNT	3207
ARPC1A	10664
ARPC1B	19532
ARPC2	13056
ARPC3	5879
ARPC4	13838
ARPC5L	1347
ARPC5	11920
ARPM1	82
C19orf70	1032
C19orf66	1596
C19orf69	0
C19orf6	6618
C19orf71	368
C19orf73	68
C19orf75	0
C19orf76	82
C19orf77	178
C1D	972
C1GALT1C1	1654
C1GALT1	471
C1QA	47909
C1QBP	14430
C1QB	55172
C1QC	52296
C1QL1	230
C1QL2	0
C1QL3	45
C1QL4	351
C1QTNF1	1309
C1QTNF2	32
C1QTNF3	106
C1QTNF4	66
C1QTNF6	2202
C1QTNF7	6
C1QTNF8	0
C1QTNF9B	11
C1QTNF9	16
C1RL	2095
C1R	23858
C1S	27195
C1orf100	0
C1orf101	11
C1orf103	730
C1orf104	79
C1orf105	0
C1orf106	243
C1orf107	2996
C1orf109	404
C1orf110	2
C1orf111	1
C1orf112	610
C1orf113	1277
C1orf114	70
C1orf115	180
C1orf116	236
C1orf122	2579
C1orf123	1203
C1orf124	780
C1orf125	2
C1orf126	35
C1orf127	62
C1orf128	1897
C1orf129	0
C1orf130	5
C1orf131	650
C1orf133	12
C1orf135	231
C1orf141	0
C1orf144	17340
C1orf146	0
C1orf14	0
C1orf150	6
C1orf151	2580
C1orf152	4
C1orf156	379
C1orf157	3
C1orf158	0
C1orf159	497
C1orf161	5
C1orf162	2018
C1orf163	945
C1orf168	0
C1orf170	572
C1orf172	9
C1orf173	1
CD1A	8
CD177	32
CD180	538
CD19	10
CD1B	2
CD1C	23
CD1D	158
CD1E	7
CD200R1L	3
CD200R1	100
CD200	369
CD207	42
CD209	2497
CD226	93
CD22	553
CD244	527
CD247	611
CD248	3266
CD24	529
CD274	97
CD276	8998
CD27	1712
CD28	168
CD2AP	1597
CD2BP2	4668
CD2	1793
CD300A	1626
CD300C	353
CD300E	41
CD300LB	47
CD300LD	0
CD300LF	345
CD300LG	5
CD302	1826
CD320	4051
CD33	531
CD34	1613
CD36	360
CD37	1439
CD38	703
CD3D	1019
CD3EAP	2249
CD3E	2832
CD3G	334
CD40LG	18
CD40	1056
CD44	50959
CD46	6261
CD47	9498
CD48	1211
CD4	9615
CD52	832
CD53	4982
CD55	1792
CD58	599
CD59	39345
CD5L	15
CD5	600
CD63	75902
CD68	23238
CD69	314
CD6	805
CD70	175
CD72	1438
CD74	510559
CD79A	23
CUL3	2488
CUEDC2	2619
CUL1	5958
CUL2	1100
CUL4A	5759
CUL4B	3813
CUL5	1022
CUL7	4169
CUL9	2438
CUTA	13427
CUTC	600
CUX1	5016
CUX2	6
CUZD1	6
CWC15	937
CWC22	1001
CWC25	665
CWC27	560
CWF19L1	1725
CWF19L2	266
CWH43	7
CX3CL1	935
CX3CR1	71
CXADRP2	0
CXADRP3	0
CXADR	71
CXCL10	2278
CXCL11	485
CXCL12	5660
CXCL13	1272
CXCL14	192
CXCL16	2361
CXCL17	45
CXCL1	1892
CXCL2	447
CXCL3	362
CXCL5	637
CXCL6	367
CXCL9	3000
CXCR1	192
CXCR2P1	1853
CXCR2	134
CXCR3	863
CXCR4	2417
CXCR5	11
CXCR6	413
CXCR7	479
CXXC1	2989
CXXC4	6
CXXC5	3475
CXorf1	2
CXorf21	76
CXorf22	0
CXorf23	272
CXorf26	1298
CXorf27	0
CXorf30	80
CXorf36	447
CXorf38	372
CXorf40A	2153
CXorf40B	2041
CXorf41	0
CXorf42	13
CXorf48	4
CXorf49B	0
CXorf50B	0
CXorf51	0
CXorf56	852
CXorf57	50
CXorf58	1
CXorf59	0
CXorf61	0
CXorf64	0
CXorf65	19
CXorf66	0
CYB561D1	734
CYB561D2	1699
EMX2	17
EMR4P	30
EMX1	3
EMX2OS	19
EN1	26
EN2	1740
ENAH	4645
ENAM	0
ENC1	2648
ENDOD1	3879
ENDOG	535
ENDOU	57
ENGASE	1088
ENG	9394
ENHO	29
ENKUR	2
ENO1	112100
ENO2	8279
ENO3	2681
ENOPH1	2012
ENOSF1	1229
ENOX1	158
ENOX2	1046
ENPEP	279
ENPP1	1505
ENPP2	4777
ENPP3	4
ENPP4	308
ENPP5	95
ENPP6	18
ENPP7	0
ENSA	8796
ENTHD1	54
ENTPD1	6248
ENTPD2	4
ENTPD3	5
ENTPD4	1144
ENTPD5	305
ENTPD6	6839
ENTPD7	1586
ENTPD8	0
ENY2	1885
EOMES	398
EP300	4322
EP400NL	773
